Region Name,Indicator,Indicator Name,Indicator - Note,Indicator - Source,Indicator - unit,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
New Mexico,ABM,Cancer Incidence,"Cancer case reports are counted by or summed by the cancer reported. For example, a single person with more than one primary cancer verified by a medical doctor is counted as a case report for each type of primary cancer reported. Having more than one primary cancer occurs in less than 20% of the population. The counts report the frequency of verified cancer diagnoses in the selected population and time period. Age-adjusted rates are calculated with age distribution ratios from the Year 2000 ""standard million"" population. An age-adjusted rate is a weighted average of the age-specific (crude) rates, where the weights are the proportions of persons in the corresponding age groups of a standard million population. The potential confounding effect of age is reduced when comparing age-adjusted rates computed using the same standard million population.","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)","Age-Adjusted Rate, 2000 U.S. Std. Million","Age-Adjusted Rate, 2000 U.S. Std. Million",,,,,,,,,,442.67400000000004,429.225,441.01099999999997,443.73800000000006,429.355,442.329,428.26,424.09,426.736,424.389,413.55699999999996,402.999,384.63300000000004,,,,,
New Mexico,ABN,Crude Death Rate,"Crude Rates are expressed as the number of deaths reported each calendar year per 100,000 population. Crude rates are helpful in determining the need for services for a given population, relative to another population, regardless of size. Crude rates are influenced by the underlying age distribution of the state's population. Even if two states have the same age-adjusted rates, the state with the relatively older population (as demonstrated by having a higher median age) will have higher crude rates because incidence or death rates for most cancers increase with increasing age.","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,756.3816,738.0242,771.3642,773.1327,788.5175,751.0211,775.4076,779.5582,777.9626,796.0065,768.0177,773.6579,791.7537,802.0004,805.8843,,,
New Mexico,ABO,Infant Mortality Rate (< 1 year),"The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the resident population that is under one year of age, not the number of live births","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,709.2199,676.3104,643.8721,640.1295,578.2436,648.0811,617.7579,607.4012,648.2544,575.1625,523.0054,557.1525,531.762,684.6289999999999,529.4702,,,
New Mexico,ABP,Child Mortality Rate (1-4 years),,"U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,31.4298,29.683000000000003,36.8767,36.2672,43.3864,41.6802,49.4877,29.6915,42.5245,33.0852,31.7406,39.3829,43.0507,35.8809,31.3825,,,
New Mexico,ABQ,Chlamydia Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,236.4,300.64799999999997,280.925,290.079,299.394,249.071,228.667,226.55599999999998,211.488,277.476,285.657,341.574,399.82599999999996,399.015,474.705,438.50199999999995,502.865,480.224,466.751,472.366,568.479,546.243,570.5,587.33,,,
New Mexico,ABR,Gonorrhea Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,81.166,72.0116,57.7269,61.9633,67.166,61.265,50.7896,48.2861,53.3598,53.8692,63.2353,56.8016,78.8115,62.3595,68.6181,80.4819,88.6627,91.1714,70.703,53.8397,59.684,88.319,90.2885,91.9667,,,
New Mexico,ABS,Primary and Secondary Syphilis Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,3.3518,1.9932,2.5071,2.0777,1.0699,0.7556,0.1712,0.5071,0.7806,0.6637,0.8783,1.0377,2.1024,3.7874,4.3083,2.904,4.0418,2.3351,2.2173,3.0353,2.5738,3.4098,4.8429,3.74,,,
New Mexico,ABT,18- to 24-Year-Olds Who Were High School Completers,"High school completers include diploma recipients and those completing high school through alternative credentials, such as a GED.","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Percent,Percent,,,,,,,,,,,70.50266871,,,,,,,,,76.7371,,79.4479,78.5645,82.4169,81.9373,,
New Mexico,ABU,Population 25 Years Old and Over Who Have Bachelor's or Higher Degree,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Percent,Percent,,,,,,,,,,,23.5,,,,,,,,,25.1991,,25.5536,26.1997,26.3162,15.4264,,
New Mexico,ABV,Enrollment in Public Elementary and Secondary Schools,"Actual Data: 1990 - 2013, Projection Data:2014-2025","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,301881.0,,,,,329640.0,,,,,320306.0,320260.0,320234.0,323066.0,326102.0,326758.0,328220.0,329040.0,330245.0,334419.0,338122.0,337225.0,338220.0,339244.0,339400.0,339300.0,339900.0
New Mexico,ABW,Average Daily Attendance in Public Elementary and Secondary Schools,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,290245.0,,,,,,,,,,323963.0,320082.0,320189.0,319637.0,319637.0,322046.0,323964.0,327244.0,326034.0,327562.0,331152.0,334272.0,335165.0,335773.0,334150.0,,
New Mexico,ABX,Public Elementary and Secondary Teachers,Teachers reported in full-time equivalents (FTE),"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,,,,,,,,,,,21042.4,,,,,22021.0,,22300.0,22825.0,22723.73,22437.43,21956.68,22200.73,22238.71,22410.92,,
New Mexico,ABY,Pupil/Teacher Ratios in Public Elementary and Secondary Schools,"Teachers reported in full-time equivalents (FTE). The pupil/teacher ratio includes teachers for students with disabilities and other special teachers, while these teachers are generally excluded from class size calculations. Ratios reflect totals reported by states and differ from totals reported for schools or school districts.","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Rate,Rate,,,,,,,,,,,15.22193286,,,,,14.838470000000001,14.90825,14.75516,14.46856517,14.71673004,15.06955119,15.35865167,15.23463418,15.254661800000001,15.18746218,,
New Mexico,ABZ,Public High School Graduates,"Actual Data: 1990 - 2013, Projection Data:2014-2026","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,14884.0,,,,,,,,,,18031.0,,,,17892.0,17353.0,17822.0,16131.0,18264.0,17931.0,18595.0,19352.0,20315.0,19232.0,18590.0,19180.0,18690.0
New Mexico,ACA,Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",dollars,dollars,3514.782553,3894.565985,3765.0,4071.114613,4260.837108,4577.435958,4586.7092170000005,4673.575704999999,4983.536234,5363.4443630000005,5834.846618,6320.246481,6886.250498,7125.815062000001,7652.789314,7932.5261980000005,8425.957659,8875.559634000001,9376.509039,9727.173573,9715.563456999998,9356.04292,9068.550478000001,9230.367393999999,9546.137127,,
New Mexico,ACB,Crops Production,Excluding horticulture. State value of production is computed by multiplying each State price (marketing year average) by its production. Value of production for theUnited States is the sum of State values for all States listed for the crop. Value of production estimates relate to the crop year. These estimates should not be confused with cash receipts which relate to sales during a calendar year irrespective of the year of production.,U. S. Department of Agriculture,Thousands of Dollars,Thousands of Dollars,,,,,,,,496240.0,,,,,397257.0,,,,,615576.0,588098.0,563397.0,736413.0,744478.0,695819.0,583922.0,637868.0,,
New Mexico,ACD,Land Area,Total land area including non-agricultural,U. S. Department of Agriculture,Acres,Acres,,,,,,,,,,,,,77667533.0,,,,,77629852.0,,,,,77630902.0,,,,
New York,AAC,Persons Obtaining Legal Permanent Resident Status,Legal permanent residents (LPRs) are persons who have been granted lawful permanent residence in the United States. They are also known as “green card” recipients,U. S. Department of Homeland Security,Number of persons,Number of persons,,,,,,,,,,,,,,89538.0,103151.0,136815.0,180157.0,136739.0,143679.0,150722.0,147999.0,148426.0,149505.0,133601.0,141406.0,130010.0,
New York,AAD,Total Federal Government Expenditure,"Include federal expenditures or obligation for the grants, salaries and wages, procurement contracts, direct payments for individuals, including retirement and disability and other direct payments. Total expenditure does not include data on contingent liabilities (loans and insurance)","U. S. Census Bureau, Consolidated Federal Funds Report (CFFR)",Millions of dollars,Millions of dollars,,,,,,,94700.0,95600.0,99800.0,104900.0,110300.0,116400.0,129000.0,137900.0,143900.0,144900.0,152900.0,157800.0,174100.0,195000.0,202300.0,,,,,,
New York,AAE,Number of Farms,"A farm is any establishment from which $1,000 or more of agricultural products were sold or would normally be sold during the year. Number of farms and land in farms were revised for 2007 at the U.S. and State level based on the Census of Agriculture",United States Department of Agruculture (USDA),Number,Number,,,,,,,,,,,,37500.0,37000.0,37000.0,36000.0,35600.0,35000.0,36400.0,36500.0,36400.0,36000.0,35800.0,35500.0,35500.0,35500.0,35500.0,35500.0
New York,AAF,Total Employment,"The BEA employment series for states and local areas comprises estimates of the number of jobs, full-time plus part-time, by place of work. Full-time and part-time jobs are counted at equal weight. Employees, sole proprietors, and active partners are included, but unpaid family workers and volunteers are not included.",U. S. Bureau of Economic Analysis (BEA),Thousands of Jobs,Thousands of Jobs,9727348.0,9482658.0,9410147.0,9431043.0,9464935.0,9511472.0,9595379.0,9731824.0,9900905.0,10166417.0,10424602.0,10438575.0,10352848.0,10381362.0,10527094.0,10662975.0,10821150.0,11095423.0,11215947.0,11011154.0,11015385.0,11307382.0,11439786.0,11623787.0,11863275.0,12115516.0,
New York,AAH,Extended Mass Layoff Events,"Total private nonfarm. Extended mass layoff is an event where 50 or more workers filed initial claims for unemployment insurance benefits from a private nonfarm employer during a consecutive 5-week period, with at least 50 workers separated for more than 30 days. In States with trigger levels of fewer than 50 initial claimants, employers must confirm that 50 or more people were laid off for more than 30 days in order for events to be classified as extended mass layoffs.",U. S. Bureau of Labor Statistics (BLS),Number of Events,Number of Events,,,,,,,,,255.0,191.0,201.0,355.0,379.0,410.0,416.0,443.0,404.0,371.0,413.0,695.0,642.0,472.0,441.0,,,,
New York,AAI,Separations,Separations indicate the number of employees laid off in the extended mass layoff events. Total private nonfarm.,U. S. Bureau of Labor Statistics (BLS),Number,Number,,,,,,,,,39159.0,36557.0,29028.0,67988.0,78482.0,82161.0,75487.0,70565.0,55573.0,59817.0,86014.0,125569.0,93181.0,54803.0,69307.0,,,,
New York,AAQ,Average Compensation per Job,Average compensation per job is compensation of employees divided by total full-time and part-time wage and salary employment,U. S. Bureau of Economic Analysis (BEA),dollars,dollars,35106.0,36424.0,39468.0,40230.0,40989.0,42477.0,44401.0,46218.0,48711.0,50477.0,54152.0,56172.0,56270.0,58006.0,61280.0,63895.0,67764.0,72129.0,73432.0,71538.0,74881.0,76558.0,77766.0,78571.0,81272.0,83289.0,
New York,AAG,Drop in Welfare Rolls,,,Number of families on welfare,Number of families on welfare,,,,428191.0,,,,,,,248148.0,,,,,,,,,,,,,,,,
New York,AAK,Personal Income,"The personal income of an area is defined as the income that is received by, or on behalf of, all the individuals who live in the area; therefore, the estimates of personal income are presented by the place of residence of the income recipients. Personal income consists of the income that is received by persons from participation in production, from government and business transfer payments, and from government interest (which is treated like a transfer payment). It is calculated as the sum of wage and salary disbursements, other labor income, proprietors' income with inventory valuation and capital consumption adjustments, rental income of persons with capital consumption adjustment, personal dividend income, personal interest income, and transfer payments to persons, less personal contributions for social insurance.",U. S. Bureau of Economic Analysis (BEA),Millions of dollars,Millions of dollars,432392237.0,432623921.0,457406830.0,469767241.0,484813019.0,511629875.0,538196850.0,568314287.0,599910544.0,635108291.0,682613900.0,709589003.0,709926775.0,723980267.0,759622890.0,793176071.0,849172187.0,908162948.0,927888435.0,905801349.0,934270262.0,991352307.0,1053660783.0,1072125105.0,1119433988.0,1161414144.0,1195263336.0
New York,AAL,Per Capita Personal Income,Calculated as the total personal income of the residents of an area divided by the population of the area. Per capita personal income is often used as an indicator of consumers' purchasing power and of the economic well-being of the residents of an area.,U. S. Bureau of Economic Analysis (BEA),dollars,dollars,23994.0,23872.0,25068.0,25566.0,26264.0,27620.0,28953.0,30462.0,31985.0,33634.0,35924.0,37185.0,37096.0,37755.0,39622.0,41457.0,44448.0,47467.0,48296.0,46916.0,48152.0,50788.0,53751.0,54496.0,56771.0,58814.0,60534.0
New York,AAM,Disposable Personal Income,"Disposable personal income is total personal income minus personal current taxes. Personal current taxes is tax payments (net of refunds) that are made by persons and that are not chargeable to business expense and certain other payments by persons to government agencies (except government enterprises) that are treated like taxes. Personal current taxes includes taxes on income, including realized net capital gains, and on personal property. Also included in personal current taxes are personal licenses. Contributions for government social insurance are not included.",U. S. Bureau of Economic Analysis (BEA),Millions of dollars,Millions of dollars,372093363.0,374222858.0,396284268.0,405426426.0,418401789.0,440678676.0,459547666.0,481875665.0,503914454.0,530464323.0,568107160.0,584041182.0,608853470.0,627555453.0,655288990.0,674925835.0,712173268.0,751163484.0,769475214.0,784943322.0,803888456.0,842063095.0,901932394.0,899278059.0,935564044.0,965046953.0,999537730.0
New York,AAN,Per Capita Disposable Personal Income,"Disposable personal income is total personal income minus personal current taxes. This measure of income is calculated as the disposable personal income of the residents of a given area divided by the resident population of the area. In computing disposable per capita personal income, BEA uses the Census Bureau's annual midyear population estimates.",U. S. Bureau of Economic Analysis (BEA),dollars,dollars,20648.0,20650.0,21718.0,22064.0,22666.0,23789.0,24722.0,25829.0,26867.0,28093.0,29898.0,30606.0,31814.0,32726.0,34180.0,35276.0,37278.0,39261.0,40051.0,40656.0,41432.0,43140.0,46010.0,45710.0,47446.0,48870.0,50622.0
New York,ABA,People in Poverty,"The percentage of people who are below poverty. Following the Office of Management and Budget's (OMB) Statistical Policy Directive 14, the Census Bureau uses a set of money income thresholds that vary by family size and composition to determine who is in poverty. If a family's total income is less than the family's threshold, then that family and every individual in it is considered in poverty. The official poverty thresholds do not vary geographically, but they are updated for inflation using Consumer Price Index (CPI-U). The official poverty definition uses money income before taxes and does not include capital gains or noncash benefits (such as public housing, Medicaid, and food stamps).",U. S. Census Bureau,Percent,Percent,,,,,,,,,,,,,14.4,14.2,14.6,13.9,14.2,13.7,13.6,15.8,16.0,16.0,17.2,14.5,,,
New York,ABB,Violent Crime,"The violent crime figures include the offenses of murder, rape (legacy definition), robbery, and aggravated assault","Federal Bureau of Investigation (FBI), U. S. Department of Justice","Rate per 100,000 Inhabitants","Rate per 100,000 Inhabitants",1180.9,1163.9,1122.1,1073.5,965.6,841.9,727.0,688.6,637.8,588.8,553.9,513.6,496.6,465.8,440.4,444.0,435.2,414.4,397.9,384.4,394.4,397.2,406.8,389.8,,,
New York,ABK,Birth Rate,Birth rates are calculated as the number of births divided by total resident population in the given year,"U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",per 1000 population,per 1000 population,,,,,,,,,,,,,,13.23,13.04,12.88,13.09,13.2473,13.0323,12.8507,12.6109,12.3971,12.3103,12.0594,,,
New York,ABL,Fertility Rate,Fertility rates are calculated as the number of births divided by the number of females age 15 - 44 years old in the given year,"U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Per 1000 females,Per 1000 females,,,,,,,,,,,,,,60.8,60.28,59.89,61.2,62.2871,61.635,61.2022,60.3701,59.8445,59.6663,58.7584,,,
New York,ABM,Cancer Incidence,"Cancer case reports are counted by or summed by the cancer reported. For example, a single person with more than one primary cancer verified by a medical doctor is counted as a case report for each type of primary cancer reported. Having more than one primary cancer occurs in less than 20% of the population. The counts report the frequency of verified cancer diagnoses in the selected population and time period. Age-adjusted rates are calculated with age distribution ratios from the Year 2000 ""standard million"" population. An age-adjusted rate is a weighted average of the age-specific (crude) rates, where the weights are the proportions of persons in the corresponding age groups of a standard million population. The potential confounding effect of age is reduced when comparing age-adjusted rates computed using the same standard million population.","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)","Age-Adjusted Rate, 2000 U.S. Std. Million","Age-Adjusted Rate, 2000 U.S. Std. Million",,,,,,,,,,510.74199999999996,519.026,517.9680000000001,518.137,515.495,515.058,519.012,531.4780000000001,534.932,537.068,532.46,511.434,517.6519999999999,,,,,
New York,ABN,Crude Death Rate,"Crude Rates are expressed as the number of deaths reported each calendar year per 100,000 population. Crude rates are helpful in determining the need for services for a given population, relative to another population, regardless of size. Crude rates are influenced by the underlying age distribution of the state's population. Even if two states have the same age-adjusted rates, the state with the relatively older population (as demonstrated by having a higher median age) will have higher crude rates because incidence or death rates for most cancers increase with increasing age.","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,846.9487,833.6804,834.4671,826.2078,812.8781,796.3929,796.6869,778.9002,771.887,773.9674,758.6601,755.6571,764.8879,761.0853,767.9916,,,
New York,ABO,Infant Mortality Rate (< 1 year),"The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the resident population that is under one year of age, not the number of live births","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,668.8757,678.0383,586.4105,615.7076,624.7886,621.2782,603.9784,596.1713,583.8571,567.893,558.2773,536.0716,504.4568,506.5496,487.6765,,,
New York,ABP,Child Mortality Rate (1-4 years),,"U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,,,,,,,,,,28.7163,26.4128,29.2999,25.0644,22.8341,22.342,23.9453,24.1083,23.2741,23.7656,21.4046,19.3733,19.9823,20.278,20.9776,,,
New York,ABQ,Chlamydia Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,73.8176,148.64700000000002,229.41299999999998,204.09900000000002,349.675,349.61199999999997,343.66900000000004,366.221,333.63599999999997,336.778,165.76,243.09400000000002,266.856,298.185,307.363,332.211,355.94800000000004,418.272,453.349,471.147,515.634,527.932,513.769,489.534,,,
New York,ABR,Gonorrhea Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,287.35200000000003,241.688,184.954,163.957,167.919,140.314,110.84299999999999,120.02799999999999,101.632,104.995,105.86399999999999,116.844,114.007,115.507,97.4511,92.0142,90.4322,91.7051,87.777,87.015,94.5397,106.374,115.333,101.78200000000001,,,
New York,ABS,Primary and Secondary Syphilis Incidence,"The rate is calculated as the disease incidence count reported, divided by the population, and then the result is multiplied by 100,000. The data are based on case reports of sexually transmitted diseases submitted by state and local health departments to CDC's Division of STD/HIV Prevention","U. S. Department of Health and Human Services, Centers for Disease Control and Prevention (CDC), National Center for Health Statistics (NCHS)",Rate per 100000 Population,Rate per 100000 Population,29.5048,21.1339,14.1944,7.5646,4.3446,2.4239,1.1512,0.7397,0.6345,0.7944,0.6947,1.5929,2.4951,3.0432,3.7811,3.6615,3.8122,5.5343,6.2441,6.0487,5.6662,5.5638,6.2544,7.4552,,,
New York,ABT,18- to 24-Year-Olds Who Were High School Completers,"High school completers include diploma recipients and those completing high school through alternative credentials, such as a GED.","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Percent,Percent,,,,,,,,,,,76.05024634,,,,,,,,,84.736,,85.4423,86.6096,86.6227,87.4632,,
New York,ABU,Population 25 Years Old and Over Who Have Bachelor's or Higher Degree,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Percent,Percent,,,,,,,,,,,27.4,,,,,,,,,32.3253,,33.1278,33.4751,33.8839,19.6761,,
New York,ABV,Enrollment in Public Elementary and Secondary Schools,"Actual Data: 1990 - 2013, Projection Data:2014-2025","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,2598337.0,,,,,2813230.0,,,,,2882188.0,2872132.0,2888233.0,2864775.0,2836337.0,2815581.0,2809649.0,2765435.0,2740592.0,2766052.0,2734955.0,2704718.0,2710703.0,2732770.0,2726300.0,2725200.0,2727900.0
New York,ABW,Average Daily Attendance in Public Elementary and Secondary Schools,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,2244110.0,,,,,,,,,,2595070.0,2610320.0,2614977.0,2599902.0,2599902.0,2581772.0,2556705.0,2542259.0,2520932.0,2510519.0,2516922.0,2513770.0,2512327.0,2500382.0,2498180.0,,
New York,ABX,Public Elementary and Secondary Teachers,Teachers reported in full-time equivalents (FTE),"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,,,,,,,,,,,206961.0,,,,,218989.0,,211854.0,217944.0,214803.59,211605.54,209526.78,207060.33,206692.51,203780.87,,
New York,ABY,Pupil/Teacher Ratios in Public Elementary and Secondary Schools,"Teachers reported in full-time equivalents (FTE). The pupil/teacher ratio includes teachers for students with disabilities and other special teachers, while these teachers are generally excluded from class size calculations. Ratios reflect totals reported by states and differ from totals reported for schools or school districts.","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Rate,Rate,,,,,,,,,,,13.92623731,,,,,12.85718,12.83654,13.05349,12.57475315,12.87712184,12.92477976,12.90869835,13.09136811,13.22142733,13.45163067,,
New York,ABZ,Public High School Graduates,"Actual Data: 1990 - 2013, Projection Data:2014-2026","U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",Number,Number,143318.0,,,,,,,,,,141731.0,,,,142526.0,153203.0,161817.0,168333.0,176310.0,180917.0,183826.0,182759.0,180806.0,180351.0,178820.0,179220.0,178550.0
New York,ACA,Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools,,"U.S. Department of Education, Institute of Education Sciences, National Center for Education Statistics",dollars,dollars,8061.537998999999,8564.545775,8527.0,8902.471474,9174.725792,9623.227003,9548.976132,9657.745518000002,9969.506470999999,10514.32464,10956.63711,11886.91307,12342.92157,13211.1927,13925.5676,15054.332209999999,16094.722230000001,17181.53343,18423.117309999998,19372.63293,19965.4423,20516.6477,20881.2363,21172.19919,22048.31595,,
New York,ACB,Crops Production,Excluding horticulture. State value of production is computed by multiplying each State price (marketing year average) by its production. Value of production for theUnited States is the sum of State values for all States listed for the crop. Value of production estimates relate to the crop year. These estimates should not be confused with cash receipts which relate to sales during a calendar year irrespective of the year of production.,U. S. Department of Agriculture,Thousands of Dollars,Thousands of Dollars,,,,,,,,1066347.0,,,,,1135129.0,,,,,1627516.0,1857910.0,1486506.0,1859371.0,1880176.0,2122618.0,1977709.0,1860210.0,,
New York,ACD,Land Area,Total land area including non-agricultural,U. S. Department of Agriculture,Acres,Acres,,,,,,,,,,,,,30216824.0,,,,,30162489.0,,,,,30161174.0,,,,
North Carolina,AAC,Persons Obtaining Legal Permanent Resident Status,Legal permanent residents (LPRs) are persons who have been granted lawful permanent residence in the United States. They are also known as “green card” recipients,U. S. Department of Homeland Security,Number of persons,Number of persons,,,,,,,,,,,,,,9451.0,11036.0,16710.0,18987.0,15469.0,15174.0,18562.0,16112.0,17571.0,17487.0,16798.0,17152.0,18495.0,
North Carolina,AAD,Total Federal Government Expenditure,"Include federal expenditures or obligation for the grants, salaries and wages, procurement contracts, direct payments for individuals, including retirement and disability and other direct payments. Total expenditure does not include data on contingent liabilities (loans and insurance)","U. S. Census Bureau, Consolidated Federal Funds Report (CFFR)",Millions of dollars,Millions of dollars,,,,,,,32800.0,34700.0,35700.0,38400.0,41400.0,44600.0,48200.0,51800.0,55200.0,59200.0,62000.0,65900.0,70200.0,84800.0,90700.0,,,,,,
North Carolina,AAE,Number of Farms,"A farm is any establishment from which $1,000 or more of agricultural products were sold or would normally be sold during the year. Number of farms and land in farms were revised for 2007 at the U.S. and State level based on the Census of Agriculture",United States Department of Agruculture (USDA),Number,Number,,,,,,,,,,,,55000.0,54200.0,53500.0,52000.0,50000.0,48000.0,52900.0,52500.0,52400.0,51500.0,50800.0,50200.0,50000.0,49500.0,48800.0,48000.0
North Carolina,AAF,Total Employment,"The BEA employment series for states and local areas comprises estimates of the number of jobs, full-time plus part-time, by place of work. Full-time and part-time jobs are counted at equal weight. Employees, sole proprietors, and active partners are included, but unpaid family workers and volunteers are not included.",U. S. Bureau of Economic Analysis (BEA),Thousands of Jobs,Thousands of Jobs,3902373.0,3865529.0,3963816.0,4086843.0,4201049.0,4354641.0,4458978.0,4602983.0,4707965.0,4803278.0,4891993.0,4855441.0,4843480.0,4854847.0,4966879.0,5099065.0,5258722.0,5440793.0,5425837.0,5232535.0,5182455.0,5298027.0,5359040.0,5447343.0,5567214.0,5703767.0,
North Carolina,AAH,Extended Mass Layoff Events,"Total private nonfarm. Extended mass layoff is an event where 50 or more workers filed initial claims for unemployment insurance benefits from a private nonfarm employer during a consecutive 5-week period, with at least 50 workers separated for more than 30 days. In States with trigger levels of fewer than 50 initial claimants, employers must confirm that 50 or more people were laid off for more than 30 days in order for events to be classified as extended mass layoffs.",U. S. Bureau of Labor Statistics (BLS),Number of Events,Number of Events,,,,,,,,,85.0,87.0,106.0,202.0,137.0,141.0,67.0,76.0,58.0,47.0,69.0,206.0,126.0,91.0,54.0,,,,
North Carolina,AAI,Separations,Separations indicate the number of employees laid off in the extended mass layoff events. Total private nonfarm.,U. S. Bureau of Labor Statistics (BLS),Number,Number,,,,,,,,,19561.0,21010.0,20925.0,43311.0,30813.0,31887.0,10511.0,13831.0,6301.0,7222.0,11596.0,33602.0,12318.0,10153.0,7187.0,,,,
North Carolina,AAQ,Average Compensation per Job,Average compensation per job is compensation of employees divided by total full-time and part-time wage and salary employment,U. S. Bureau of Economic Analysis (BEA),dollars,dollars,24563.0,25811.0,27478.0,28240.0,29201.0,29981.0,31042.0,32448.0,34186.0,35809.0,37785.0,39325.0,40313.0,41910.0,43766.0,45419.0,47203.0,48926.0,50199.0,50911.0,52715.0,53493.0,55000.0,55385.0,57154.0,58613.0,
North Carolina,AAG,Drop in Welfare Rolls,,,Number of families on welfare,Number of families on welfare,,,,128946.0,,,,,,,44731.0,,,,,,,,,,,,,,,,
